STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/21/1961,,,0,0,0,89,79,
USC00083909,"HIALEAH, FL US",7/21/1961,,,0,0,0,90,75,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/22/1961,,,0,0,0,90,81,
USC00083909,"HIALEAH, FL US",7/22/1961,,,0,0,0,90,78,88
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/23/1961,,,0,0,0,90,81,
USC00083909,"HIALEAH, FL US",7/23/1961,,,0,0,0,90,76,87
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/24/1961,,,0.03,0,0,90,77,
USC00083909,"HIALEAH, FL US",7/24/1961,,,0.04,0,0,90,75,88
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/25/1961,,,0.39,0,0,88,77,
USC00083909,"HIALEAH, FL US",7/25/1961,,,0.28,0,0,90,80,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/26/1961,,,0.02,0,0,89,74,
USC00083909,"HIALEAH, FL US",7/26/1961,,,0.12,0,0,90,74,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/27/1961,,,0,0,0,90,75,
USC00083909,"HIALEAH, FL US",7/27/1961,,,0.13,0,0,91,72,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/28/1961,,,0,0,0,91,78,
USC00083909,"HIALEAH, FL US",7/28/1961,,,0,0,0,90,74,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/29/1961,,,0,0,0,90,79,
USC00083909,"HIALEAH, FL US",7/29/1961,,,0,0,0,89,75,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/30/1961,,,0,0,0,91,77,
USC00083909,"HIALEAH, FL US",7/30/1961,,,0,0,0,90,72,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",7/31/1961,,,0,0,0,92,78,
USC00083909,"HIALEAH, FL US",7/31/1961,,,0,0,0,90,72,88
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/1/1961,,,0,0,0,92,75,
USC00083909,"HIALEAH, FL US",8/1/1961,,,0,0,0,92,71,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/2/1961,,,0,0,0,93,77,
USC00083909,"HIALEAH, FL US",8/2/1961,,,0,0,0,92,73,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/3/1961,,,0,0,0,91,77,
USC00083909,"HIALEAH, FL US",8/3/1961,,,0,0,0,92,73,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/4/1961,,,0.01,0,0,92,78,
USC00083909,"HIALEAH, FL US",8/4/1961,,,0.05,0,0,92,74,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/5/1961,,,0,0,0,91,78,
USC00083909,"HIALEAH, FL US",8/5/1961,,,0,0,0,91,74,88
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/6/1961,,,0,0,0,91,77,
USC00083909,"HIALEAH, FL US",8/6/1961,,,0,0,0,91,73,89
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/7/1961,,,0,0,0,92,82,
USC00083909,"HIALEAH, FL US",8/7/1961,,,0,0,0,91,73,88
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/8/1961,,,0,0,0,92,78,
USC00083909,"HIALEAH, FL US",8/8/1961,,,0,0,0,91,73,87
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/9/1961,,,0.2,0,0,89,77,
USC00083909,"HIALEAH, FL US",8/9/1961,,,0.08,0,0,90,75,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/10/1961,,,0,0,0,91,81,
USC00083909,"HIALEAH, FL US",8/10/1961,,,0.31,0,0,89,75,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/11/1961,,,0,0,0,91,75,
USC00083909,"HIALEAH, FL US",8/11/1961,,,0,0,0,90,78,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/12/1961,,,0,0,0,91,75,
USC00083909,"HIALEAH, FL US",8/12/1961,,,0,0,0,91,72,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/13/1961,,,0.26,0,0,89,77,
USC00083909,"HIALEAH, FL US",8/13/1961,,,0.01,0,0,90,74,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/14/1961,,,0,0,0,91,77,
USC00083909,"HIALEAH, FL US",8/14/1961,,,0.12,0,0,90,74,88
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/15/1961,,,0.09,0,0,91,76,
USC00083909,"HIALEAH, FL US",8/15/1961,,,0,0,0,90,74,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/16/1961,,,0.18,0,0,92,74,
USC00083909,"HIALEAH, FL US",8/16/1961,,,0,0,0,92,72,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/17/1961,,,1.4,0,0,89,71,
USC00083909,"HIALEAH, FL US",8/17/1961,,,0.06,0,0,93,72,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/18/1961,,,0.07,0,0,89,74,
USC00083909,"HIALEAH, FL US",8/18/1961,,,0.95,0,0,92,69,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/19/1961,,,0.23,0,0,89,75,
USC00083909,"HIALEAH, FL US",8/19/1961,,,0,0,0,92,72,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/20/1961,,,0,0,0,90,78,
USC00083909,"HIALEAH, FL US",8/20/1961,,,,0,0,91,75,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/21/1961,,,1.33,0,0,87,74,
USC00083909,"HIALEAH, FL US",8/21/1961,,,0,0,0,92,73,87
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/22/1961,,,0.25,0,0,87,76,
USC00083909,"HIALEAH, FL US",8/22/1961,,,1.31,0,0,89,71,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/23/1961,,,0,0,0,88,76,
USC00083909,"HIALEAH, FL US",8/23/1961,,,0.85,0,0,89,72,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/24/1961,,,0.01,0,0,90,78,
USC00083909,"HIALEAH, FL US",8/24/1961,,,0.05,0,0,90,73,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/25/1961,,,0.06,0,0,89,78,
USC00083909,"HIALEAH, FL US",8/25/1961,,,0.1,0,0,90,74,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/26/1961,,,0.2,0,0,89,78,
USC00083909,"HIALEAH, FL US",8/26/1961,,,0.14,0,0,90,74,88
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/27/1961,,,0,0,0,90,79,
USC00083909,"HIALEAH, FL US",8/27/1961,,,0,0,0,91,75,89
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/28/1961,,,0.38,0,0,88,75,
USC00083909,"HIALEAH, FL US",8/28/1961,,,0.04,0,0,92,75,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/29/1961,,,0.01,0,0,89,77,
USC00083909,"HIALEAH, FL US",8/29/1961,,,1.02,0,0,89,73,87
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/30/1961,,,0,0,0,89,78,
USC00083909,"HIALEAH, FL US",8/30/1961,,,0,0,0,90,79,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",8/31/1961,,,0,0,0,90,78,
USC00083909,"HIALEAH, FL US",8/31/1961,,,0,0,0,90,76,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/1/1961,,,0.37,0,0,90,78,
USC00083909,"HIALEAH, FL US",9/1/1961,,,0,0,0,90,74,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/2/1961,,,0,0,0,89,76,
USC00083909,"HIALEAH, FL US",9/2/1961,,,0.19,0,0,90,74,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/3/1961,,,0.25,0,0,89,77,
USC00083909,"HIALEAH, FL US",9/3/1961,,,0.12,0,0,86,75,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/4/1961,,,0.08,0,0,88,77,
USC00083909,"HIALEAH, FL US",9/4/1961,,,0,0,0,90,72,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/5/1961,,,0,0,0,89,75,
USC00083909,"HIALEAH, FL US",9/5/1961,,,0,0,0,89,72,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/6/1961,,,0,0,0,88,77,
USC00083909,"HIALEAH, FL US",9/6/1961,,,0,0,0,89,72,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/7/1961,,,0,0,0,89,81,
USC00083909,"HIALEAH, FL US",9/7/1961,,,0,0,0,89,80,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/8/1961,,,0,0,0,85,80,
USC00083909,"HIALEAH, FL US",9/8/1961,,,0,0,0,90,78,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/9/1961,,,0,0,0,89,78,
USC00083909,"HIALEAH, FL US",9/9/1961,,,0,0,0,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/10/1961,,,0,0,0,89,75,
USC00083909,"HIALEAH, FL US",9/10/1961,,,0,0,0,88,72,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/11/1961,,,0,0,0,89,76,
USC00083909,"HIALEAH, FL US",9/11/1961,,,0,0,0,89,72,86
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/12/1961,,,0,0,0,89,74,
USC00083909,"HIALEAH, FL US",9/12/1961,,,0,0,0,90,72,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/13/1961,,,0.1,0,0,91,74,
USC00083909,"HIALEAH, FL US",9/13/1961,,,0,0,0,89,71,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/14/1961,,,0.41,0,0,91,73,
USC00083909,"HIALEAH, FL US",9/14/1961,,,0.1,0,0,93,71,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/15/1961,,,0.19,0,0,91,73,
USC00083909,"HIALEAH, FL US",9/15/1961,,,0.56,0,0,92,70,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/16/1961,,,1.17,0,0,90,71,
USC00083909,"HIALEAH, FL US",9/16/1961,,,2.7,0,0,94,70,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/17/1961,,,0,0,0,87,73,
USC00083909,"HIALEAH, FL US",9/17/1961,,,1.3,0,0,92,68,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/18/1961,,,0.55,0,0,87,72,
USC00083909,"HIALEAH, FL US",9/18/1961,,,0.03,0,0,90,70,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/19/1961,,,0,0,0,91,74,
USC00083909,"HIALEAH, FL US",9/19/1961,,,0,0,0,88,72,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/20/1961,,,0,0,0,92,75,
USC00083909,"HIALEAH, FL US",9/20/1961,,,0,0,0,94,72,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/21/1961,,,0,0,0,90,75,
USC00083909,"HIALEAH, FL US",9/21/1961,,,0,0,0,95,71,87
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/22/1961,,,0,0,0,90,78,
USC00083909,"HIALEAH, FL US",9/22/1961,,,0,0,0,91,74,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/23/1961,,,0,0,0,88,75,
USC00083909,"HIALEAH, FL US",9/23/1961,,,0,0,0,91,72,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/24/1961,,,0,0,0,88,72,
USC00083909,"HIALEAH, FL US",9/24/1961,,,0,0,0,89,69,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/25/1961,,,0,0,0,88,74,
USC00083909,"HIALEAH, FL US",9/25/1961,,,0,0,0,89,70,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/26/1961,,,0,0,0,89,75,
USC00083909,"HIALEAH, FL US",9/26/1961,,,0,0,0,89,70,83
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/27/1961,,,0,0,0,90,74,
USC00083909,"HIALEAH, FL US",9/27/1961,,,0,0,0,88,70,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/28/1961,,,0.23,0,0,89,73,
USC00083909,"HIALEAH, FL US",9/28/1961,,,0,0,0,88,70,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/29/1961,,,0.05,0,0,87,73,
USC00083909,"HIALEAH, FL US",9/29/1961,,,0,0,0,89,70,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",9/30/1961,,,0,0,0,88,73,
USC00083909,"HIALEAH, FL US",9/30/1961,,,0.34,0,0,87,70,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/1/1961,,,0,0,0,88,73,
USC00083909,"HIALEAH, FL US",10/1/1961,,,0.01,0,0,89,70,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/2/1961,,,0.05,0,0,91,74,
USC00083909,"HIALEAH, FL US",10/2/1961,,,0,0,0,90,71,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/3/1961,,,0.01,0,0,88,72,
USC00083909,"HIALEAH, FL US",10/3/1961,,,0.31,0,0,92,69,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/4/1961,,,0,0,0,90,71,
USC00083909,"HIALEAH, FL US",10/4/1961,,,0,0,0,91,68,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/5/1961,,,0,0,0,88,76,
USC00083909,"HIALEAH, FL US",10/5/1961,,,0,0,0,91,72,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/6/1961,,,0,0,0,88,73,
USC00083909,"HIALEAH, FL US",10/6/1961,,,0,0,0,88,69,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/7/1961,,,0.01,0,0,86,72,
USC00083909,"HIALEAH, FL US",10/7/1961,,,0,0,0,87,68,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/8/1961,,,0.02,0,0,86,71,
USC00083909,"HIALEAH, FL US",10/8/1961,,,0.16,0,0,86,61,67
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/9/1961,,,1.06,0,0,86,70,
USC00083909,"HIALEAH, FL US",10/9/1961,,,0.04,0,0,85,67,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/10/1961,,,0.1,0,0,85,72,
USC00083909,"HIALEAH, FL US",10/10/1961,,,2.32,0,0,85,69,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/11/1961,,,0.46,0,0,86,74,
USC00083909,"HIALEAH, FL US",10/11/1961,,,0.27,0,0,85,71,82
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/12/1961,,,0.05,0,0,88,76,
USC00083909,"HIALEAH, FL US",10/12/1961,,,0,0,0,88,72,84
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/13/1961,,,0,0,0,87,77,
USC00083909,"HIALEAH, FL US",10/13/1961,,,0.15,0,0,88,72,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/14/1961,,,0,0,0,88,74,
USC00083909,"HIALEAH, FL US",10/14/1961,,,0,0,0,89,68,85
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/15/1961,,,0.02,0,0,83,73,
USC00083909,"HIALEAH, FL US",10/15/1961,,,0,0,0,89,70,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/16/1961,,,0,0,0,82,71,
USC00083909,"HIALEAH, FL US",10/16/1961,,,0.04,0,0,84,67,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/17/1961,,,0,0,0,84,76,
USC00083909,"HIALEAH, FL US",10/17/1961,,,0,0,0,81,74,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/18/1961,,,0.11,0,0,86,74,
USC00083909,"HIALEAH, FL US",10/18/1961,,,0.11,0,0,83,73,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/19/1961,,,0,0,0,88,72,
USC00083909,"HIALEAH, FL US",10/19/1961,,,0.14,0,0,87,70,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/20/1961,,,0,0,0,85,62,
USC00083909,"HIALEAH, FL US",10/20/1961,,,0,0,0,89,64,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/21/1961,,,0,0,0,77,57,
USC00083909,"HIALEAH, FL US",10/21/1961,,,0,0,0,85,53,65
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/22/1961,,,0,0,0,80,57,
USC00083909,"HIALEAH, FL US",10/22/1961,,,0,0,0,79,52,65
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/23/1961,,,0,0,0,81,59,
USC00083909,"HIALEAH, FL US",10/23/1961,,,0,0,0,82,54,67
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/24/1961,,,0,0,0,84,63,
USC00083909,"HIALEAH, FL US",10/24/1961,,,0,0,0,83,59,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/25/1961,,,0,0,0,83,68,
USC00083909,"HIALEAH, FL US",10/25/1961,,,0,0,0,83,62,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/26/1961,,,0,0,0,83,65,
USC00083909,"HIALEAH, FL US",10/26/1961,,,0,0,0,82,62,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/27/1961,,,1.52,0,0,81,66,
USC00083909,"HIALEAH, FL US",10/27/1961,,,0,0,0,83,62,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/28/1961,,,0.41,0,0,81,73,
USC00083909,"HIALEAH, FL US",10/28/1961,,,0.78,0,0,82,69,77
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/29/1961,,,0.04,0,0,82,74,
USC00083909,"HIALEAH, FL US",10/29/1961,,,0.2,0,0,82,71,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/30/1961,,,0.06,0,0,84,74,
USC00083909,"HIALEAH, FL US",10/30/1961,,,0,0,0,82,73,81
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",10/31/1961,,,0,0,0,83,73,
USC00083909,"HIALEAH, FL US",10/31/1961,,,0,0,0,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/1/1961,,,0.02,0,0,82,71,
USC00083909,"HIALEAH, FL US",11/1/1961,,,0,0,0,85,67,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/2/1961,,,0,0,0,84,65,
USC00083909,"HIALEAH, FL US",11/2/1961,,,0,0,0,86,61,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/3/1961,,,0,0,0,84,76,
USC00083909,"HIALEAH, FL US",11/3/1961,,,0,0,0,84,73,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/4/1961,,,0.85,0,0,82,71,
USC00083909,"HIALEAH, FL US",11/4/1961,,,0,0,0,85,65,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/5/1961,,,0.05,0,0,81,67,
USC00083909,"HIALEAH, FL US",11/5/1961,,,0.49,0,0,83,65,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/6/1961,,,0,0,0,84,67,
USC00083909,"HIALEAH, FL US",11/6/1961,,,0,0,0,84,64,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/7/1961,,,0.79,0,0,80,68,
USC00083909,"HIALEAH, FL US",11/7/1961,,,0.11,0,0,83,67,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/8/1961,,,0,0,0,84,69,
USC00083909,"HIALEAH, FL US",11/8/1961,,,0.43,0,0,85,67,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/9/1961,,,0,0,0,81,60,
USC00083909,"HIALEAH, FL US",11/9/1961,,,0,0,0,86,58,65
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/10/1961,,,0,0,0,79,65,
USC00083909,"HIALEAH, FL US",11/10/1961,,,0,0,0,83,60,66
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/11/1961,,,0,0,0,80,67,
USC00083909,"HIALEAH, FL US",11/11/1961,,,0,0,0,81,61,74
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/12/1961,,,0,0,0,81,72,
USC00083909,"HIALEAH, FL US",11/12/1961,,,0,0,0,81,67,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/13/1961,,,0,0,0,83,74,
USC00083909,"HIALEAH, FL US",11/13/1961,,,0,0,0,81,70,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/14/1961,,,0,0,0,82,75,
USC00083909,"HIALEAH, FL US",11/14/1961,,,0,0,0,82,71,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/15/1961,,,0,0,0,81,73,
USC00083909,"HIALEAH, FL US",11/15/1961,,,0,0,0,83,69,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/16/1961,,,0.08,0,0,82,69,
USC00083909,"HIALEAH, FL US",11/16/1961,,,0.13,0,0,82,68,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/17/1961,,,0,0,0,83,65,
USC00083909,"HIALEAH, FL US",11/17/1961,,,0,0,0,83,62,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/18/1961,,,0,0,0,83,66,
USC00083909,"HIALEAH, FL US",11/18/1961,,,0,0,0,86,63,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/19/1961,,,0,0,0,84,63,
USC00083909,"HIALEAH, FL US",11/19/1961,,,0,0,0,86,60,68
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/20/1961,,,0,0,0,83,66,
USC00083909,"HIALEAH, FL US",11/20/1961,,,0,0,0,85,62,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/21/1961,,,0.05,0,0,79,66,
USC00083909,"HIALEAH, FL US",11/21/1961,,,0,0,0,83,64,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/22/1961,,,0.03,0,0,79,71,
USC00083909,"HIALEAH, FL US",11/22/1961,,,0,0,0,80,69,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/23/1961,,,0.07,0,0,83,69,
USC00083909,"HIALEAH, FL US",11/23/1961,,,0.07,0,0,81,70,80
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/24/1961,,,0,0,0,73,61,
USC00083909,"HIALEAH, FL US",11/24/1961,,,0.02,0,0,85,59,64
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/25/1961,,,0,0,0,78,61,
USC00083909,"HIALEAH, FL US",11/25/1961,,,0,0,0,81,58,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/26/1961,,,0,0,0,78,66,
USC00083909,"HIALEAH, FL US",11/26/1961,,,0,0,0,81,61,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/27/1961,,,0,0,0,80,61,
USC00083909,"HIALEAH, FL US",11/27/1961,,,0,0,0,79,56,69
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/28/1961,,,0,0,0,77,56,
USC00083909,"HIALEAH, FL US",11/28/1961,,,0,0,0,82,52,62
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/29/1961,,,0,0,0,77,57,
USC00083909,"HIALEAH, FL US",11/29/1961,,,0,0,0,79,55,60
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",11/30/1961,,,0.21,0,0,78,56,
USC00083909,"HIALEAH, FL US",11/30/1961,,,0,0,0,77,52,60
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/1/1961,,,0,0,0,76,67,
USC00083909,"HIALEAH, FL US",12/1/1961,,,0,0,0,78,58,71
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/2/1961,,,0,0,0,78,62,
USC00083909,"HIALEAH, FL US",12/2/1961,,,0,0,0,77,58,62
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/3/1961,,,0,0,0,79,60,
USC00083909,"HIALEAH, FL US",12/3/1961,,,0,0,0,80,56,62
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/4/1961,,,0,0,0,79,70,
USC00083909,"HIALEAH, FL US",12/4/1961,,,0,0,0,79,62,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/5/1961,,,0.02,0,0,79,64,
USC00083909,"HIALEAH, FL US",12/5/1961,,,0,0,0,80,60,70
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/6/1961,,,0.01,0,0,82,62,
USC00083909,"HIALEAH, FL US",12/6/1961,,,0.03,0,0,81,59,66
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/7/1961,,,0,0,0,83,60,
USC00083909,"HIALEAH, FL US",12/7/1961,,,0,0,0,85,58,65
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/8/1961,,,0,0,0,79,65,
USC00083909,"HIALEAH, FL US",12/8/1961,,,0,0,0,85,62,66
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/9/1961,,,0,0,0,79,71,
USC00083909,"HIALEAH, FL US",12/9/1961,,,0,0,0,81,,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/10/1961,,,0,0,0,81,73,
USC00083909,"HIALEAH, FL US",12/10/1961,,,0,0,0,79,72,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/11/1961,,,0,0,0,81,73,
USC00083909,"HIALEAH, FL US",12/11/1961,,,0,0,0,82,72,76
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/12/1961,,,0,0,0,81,71,
USC00083909,"HIALEAH, FL US",12/12/1961,,,0,0,0,82,67,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/13/1961,,,0,0,0,82,69,
USC00083909,"HIALEAH, FL US",12/13/1961,,,0,0,0,82,65,75
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/14/1961,,,0,0,0,82,64,
USC00083909,"HIALEAH, FL US",12/14/1961,,,0,0,0,82,62,72
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/15/1961,,,0,0,0,81,66,
USC00083909,"HIALEAH, FL US",12/15/1961,,,0,0,0,82,61,66
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/16/1961,,,0.06,0,0,79,71,
USC00083909,"HIALEAH, FL US",12/16/1961,,,0,0,0,82,64,79
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/17/1961,,,0,0,0,81,73,
USC00083909,"HIALEAH, FL US",12/17/1961,,,0,0,0,83,71,78
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",12/18/1961,,,0,0,0,83,70,
USC00083909,"HIALEAH, FL US",12/18/1961,,,0,0,0,82,,77
