STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00358034,"STAFFORD, OR US",3/27/1901,,,0.17,,,53,36,
USC00358034,"STAFFORD, OR US",3/28/1901,,,0.02,,,49,35,
USC00358034,"STAFFORD, OR US",3/29/1901,,,0.1,,,50,32,
USC00358034,"STAFFORD, OR US",3/30/1901,,,0.12,,,51,40,
USC00358034,"STAFFORD, OR US",3/31/1901,,,0.06,,,58,34,
USC00358034,"STAFFORD, OR US",4/1/1901,,,0.8,,,50,34,
USC00358034,"STAFFORD, OR US",4/2/1901,,,0.18,,,43,33,
USC00358034,"STAFFORD, OR US",4/3/1901,,,0.27,,,49,33,
USC00358034,"STAFFORD, OR US",4/4/1901,,,0.31,,,45,37,
USC00358034,"STAFFORD, OR US",4/5/1901,,,0.55,,,46,36,
USC00358034,"STAFFORD, OR US",4/6/1901,,,0.28,,,49,36,
USC00358034,"STAFFORD, OR US",4/7/1901,,,0.01,,,51,35,
USC00358034,"STAFFORD, OR US",4/8/1901,,,0,,,62,28,
USC00358034,"STAFFORD, OR US",4/9/1901,,,0,,,66,35,
USC00358034,"STAFFORD, OR US",4/10/1901,,,0,,,72,34,
USC00358034,"STAFFORD, OR US",4/11/1901,,,0.05,,,65,48,
USC00358034,"STAFFORD, OR US",4/12/1901,,,0,,,56,35,
USC00358034,"STAFFORD, OR US",4/13/1901,,,0,,,62,32,
USC00358034,"STAFFORD, OR US",4/14/1901,,,0.01,,,57,34,
USC00358034,"STAFFORD, OR US",4/15/1901,,,0,,,64,34,
USC00358034,"STAFFORD, OR US",4/16/1901,,,0,,,72,36,
USC00358034,"STAFFORD, OR US",4/17/1901,,,0,,,64,36,
USC00358034,"STAFFORD, OR US",4/18/1901,,,0,,,62,41,
USC00358034,"STAFFORD, OR US",4/19/1901,,,0,,,60,45,
USC00358034,"STAFFORD, OR US",4/20/1901,,,0.41,,,55,43,
USC00358034,"STAFFORD, OR US",4/21/1901,,,0.04,,,58,40,
USC00358034,"STAFFORD, OR US",4/22/1901,,,0.01,,,59,37,
USC00358034,"STAFFORD, OR US",4/23/1901,,,0.13,,,59,43,
USC00358034,"STAFFORD, OR US",4/24/1901,,,0,,,63,32,
USC00358034,"STAFFORD, OR US",4/25/1901,,,0.25,,,57,35,
USC00358034,"STAFFORD, OR US",4/26/1901,,,0,,,55,35,
USC00358034,"STAFFORD, OR US",4/27/1901,,,0,,,61,35,
USC00358034,"STAFFORD, OR US",4/28/1901,,,0.39,,,60,44,
USC00358034,"STAFFORD, OR US",4/29/1901,,,0.33,,,64,46,
USC00358034,"STAFFORD, OR US",4/30/1901,,,0.09,,,66,48,
USC00358034,"STAFFORD, OR US",5/1/1901,,,0.1,,,69,49,
USC00358034,"STAFFORD, OR US",5/2/1901,,,0.02,,,56,46,
USC00358034,"STAFFORD, OR US",5/3/1901,,,0,,,58,39,
USC00358034,"STAFFORD, OR US",5/4/1901,,,0,,,62,40,
USC00358034,"STAFFORD, OR US",5/5/1901,,,0,,,65,40,
USC00358034,"STAFFORD, OR US",5/6/1901,,,0,,,71,38,
USC00358034,"STAFFORD, OR US",5/7/1901,,,0,,,68,38,
USC00358034,"STAFFORD, OR US",5/8/1901,,,0.34,,,54,36,
USC00358034,"STAFFORD, OR US",5/9/1901,,,0.78,,,60,45,
USC00358034,"STAFFORD, OR US",5/10/1901,,,0,,,78,48,
USC00358034,"STAFFORD, OR US",5/11/1901,,,0.01,,,73,54,
USC00358034,"STAFFORD, OR US",5/12/1901,,,0,,,68,53,
USC00358034,"STAFFORD, OR US",5/13/1901,,,0,,,68,47,
USC00358034,"STAFFORD, OR US",5/14/1901,,,0,,,72,52,
USC00358034,"STAFFORD, OR US",5/15/1901,,,0,,,63,47,
USC00358034,"STAFFORD, OR US",5/16/1901,,,1.09,,,62,54,
USC00358034,"STAFFORD, OR US",5/17/1901,,,0.11,,,61,40,
USC00358034,"STAFFORD, OR US",5/18/1901,,,0.01,,,60,38,
USC00358034,"STAFFORD, OR US",5/19/1901,,,0.1,,,,43,
USC00358034,"STAFFORD, OR US",5/20/1901,,,0.07,,,68,38,
USC00358034,"STAFFORD, OR US",5/21/1901,,,0.17,,,61,48,
USC00358034,"STAFFORD, OR US",5/22/1901,,,0.13,,,56,37,
USC00358034,"STAFFORD, OR US",5/23/1901,,,0.17,,,59,43,
USC00358034,"STAFFORD, OR US",5/24/1901,,,0.17,,,74,45,
USC00358034,"STAFFORD, OR US",5/25/1901,,,0,,,88,55,
USC00358034,"STAFFORD, OR US",5/26/1901,,,0,,,72,57,
USC00358034,"STAFFORD, OR US",5/27/1901,,,0.13,,,65,53,
USC00358034,"STAFFORD, OR US",5/28/1901,,,0.02,,,64,50,
USC00358034,"STAFFORD, OR US",5/29/1901,,,0,,,63,47,
USC00358034,"STAFFORD, OR US",5/30/1901,,,0,,,68,40,
USC00358034,"STAFFORD, OR US",5/31/1901,,,0,,,78,45,
USC00358034,"STAFFORD, OR US",6/1/1901,,,0.01,,,68,55,
USC00358034,"STAFFORD, OR US",6/2/1901,,,0,,,60,48,
USC00358034,"STAFFORD, OR US",6/3/1901,,,0.01,,,61,49,
USC00358034,"STAFFORD, OR US",6/4/1901,,,0.24,,,59,41,
USC00358034,"STAFFORD, OR US",6/5/1901,,,0.07,,,58,40,
USC00358034,"STAFFORD, OR US",6/6/1901,,,0.12,,,58,45,
USC00358034,"STAFFORD, OR US",6/7/1901,,,0.05,,,61,43,
USC00358034,"STAFFORD, OR US",6/8/1901,,,0.2,,,60,44,
USC00358034,"STAFFORD, OR US",6/9/1901,,,0.07,,,64,45,
USC00358034,"STAFFORD, OR US",6/10/1901,,,0,,,58,45,
USC00358034,"STAFFORD, OR US",6/11/1901,,,0.31,,,57,44,
USC00358034,"STAFFORD, OR US",6/12/1901,,,0.23,,,59,45,
USC00358034,"STAFFORD, OR US",6/13/1901,,,0.02,,,65,45,
USC00358034,"STAFFORD, OR US",6/14/1901,,,0,,,63,45,
USC00358034,"STAFFORD, OR US",6/15/1901,,,0,,,75,49,
USC00358034,"STAFFORD, OR US",6/16/1901,,,0,,,85,53,
USC00358034,"STAFFORD, OR US",6/17/1901,,,0,,,89,55,
USC00358034,"STAFFORD, OR US",6/18/1901,,,0,,,87,56,
USC00358034,"STAFFORD, OR US",6/19/1901,,,0,,,77,52,
USC00358034,"STAFFORD, OR US",6/20/1901,,,0,,,72,51,
USC00358034,"STAFFORD, OR US",6/21/1901,,,0,,,72,51,
USC00358034,"STAFFORD, OR US",6/22/1901,,,0.04,,,61,51,
USC00358034,"STAFFORD, OR US",6/23/1901,,,0.08,,,62,45,
USC00358034,"STAFFORD, OR US",6/24/1901,,,0.36,,,58,46,
USC00358034,"STAFFORD, OR US",6/25/1901,,,0.25,,,60,47,
USC00358034,"STAFFORD, OR US",6/26/1901,,,0.01,,,69,46,
USC00358034,"STAFFORD, OR US",6/27/1901,,,0.16,,,78,50,
USC00358034,"STAFFORD, OR US",6/28/1901,,,0,,,68,50,
USC00358034,"STAFFORD, OR US",6/29/1901,,,0,,,64,40,
USC00358034,"STAFFORD, OR US",6/30/1901,,,0,,,70,42,
USC00358034,"STAFFORD, OR US",7/1/1901,,,0,,,65,46,
USC00358034,"STAFFORD, OR US",7/2/1901,,,0.06,,,61,49,
USC00358034,"STAFFORD, OR US",7/3/1901,,,0.08,,,62,48,
USC00358034,"STAFFORD, OR US",7/4/1901,,,0,,,75,43,
USC00358034,"STAFFORD, OR US",7/5/1901,,,0,,,80,50,
USC00358034,"STAFFORD, OR US",7/6/1901,,,0,,,78,51,
USC00358034,"STAFFORD, OR US",7/7/1901,,,0,,,74,46,
USC00358034,"STAFFORD, OR US",7/8/1901,,,0,,,66,50,
USC00358034,"STAFFORD, OR US",7/9/1901,,,0,,,70,51,
USC00358034,"STAFFORD, OR US",7/10/1901,,,0,,,75,45,
USC00358034,"STAFFORD, OR US",7/11/1901,,,0,,,66,54,
USC00358034,"STAFFORD, OR US",7/12/1901,,,0,,,76,41,
USC00358034,"STAFFORD, OR US",7/13/1901,,,0,,,68,47,
USC00358034,"STAFFORD, OR US",7/14/1901,,,0,,,77,47,
USC00358034,"STAFFORD, OR US",7/15/1901,,,0,,,77,52,
USC00358034,"STAFFORD, OR US",7/16/1901,,,0.05,,,76,54,
USC00358034,"STAFFORD, OR US",7/17/1901,,,0,,,78,49,
USC00358034,"STAFFORD, OR US",7/18/1901,,,0,,,72,50,
USC00358034,"STAFFORD, OR US",7/19/1901,,,0,,,74,53,
USC00358034,"STAFFORD, OR US",7/20/1901,,,0,,,84,56,
USC00358034,"STAFFORD, OR US",7/21/1901,,,0,,,76,55,
USC00358034,"STAFFORD, OR US",7/22/1901,,,0,,,80,62,
USC00358034,"STAFFORD, OR US",7/23/1901,,,0,,,79,57,
USC00358034,"STAFFORD, OR US",7/24/1901,,,0,,,79,55,
USC00358034,"STAFFORD, OR US",7/25/1901,,,0,,,75,45,
USC00358034,"STAFFORD, OR US",7/26/1901,,,0,,,75,43,
USC00358034,"STAFFORD, OR US",7/27/1901,,,0,,,74,,
USC00358034,"STAFFORD, OR US",7/28/1901,,,0,,,87,46,
USC00358034,"STAFFORD, OR US",7/29/1901,,,0,,,85,53,
USC00358034,"STAFFORD, OR US",7/30/1901,,,0,,,85,50,
USC00358034,"STAFFORD, OR US",7/31/1901,,,0,,,80,54,
USC00358034,"STAFFORD, OR US",8/1/1901,,,0,,,85,52,
USC00358034,"STAFFORD, OR US",8/2/1901,,,0,,,85,51,
USC00358034,"STAFFORD, OR US",8/3/1901,,,0,,,93,51,
USC00358034,"STAFFORD, OR US",8/4/1901,,,0,,,101,59,
USC00358034,"STAFFORD, OR US",8/5/1901,,,0,,,96,63,
USC00358034,"STAFFORD, OR US",8/6/1901,,,0,,,95,57,
USC00358034,"STAFFORD, OR US",8/7/1901,,,0,,,76,57,
USC00358034,"STAFFORD, OR US",8/8/1901,,,0,,,81,46,
USC00358034,"STAFFORD, OR US",8/9/1901,,,0,,,83,42,
USC00358034,"STAFFORD, OR US",8/10/1901,,,0,,,86,51,
USC00358034,"STAFFORD, OR US",8/11/1901,,,0,,,88,53,
USC00358034,"STAFFORD, OR US",8/12/1901,,,0,,,89,55,
USC00358034,"STAFFORD, OR US",8/13/1901,,,0,,,93,56,
USC00358034,"STAFFORD, OR US",8/14/1901,,,0,,,102,63,
USC00358034,"STAFFORD, OR US",8/15/1901,,,0,,,96,65,
USC00358034,"STAFFORD, OR US",8/16/1901,,,0,,,88,53,
USC00358034,"STAFFORD, OR US",8/17/1901,,,0,,,85,48,
USC00358034,"STAFFORD, OR US",8/18/1901,,,0,,,82,52,
USC00358034,"STAFFORD, OR US",8/19/1901,,,0,,,75,51,
USC00358034,"STAFFORD, OR US",8/20/1901,,,0,,,67,46,
USC00358034,"STAFFORD, OR US",8/21/1901,,,0,,,83,51,
USC00358034,"STAFFORD, OR US",8/22/1901,,,0,,,99,58,
USC00358034,"STAFFORD, OR US",8/23/1901,,,0,,,85,54,
USC00358034,"STAFFORD, OR US",8/24/1901,,,0,,,77,48,
USC00358034,"STAFFORD, OR US",8/25/1901,,,0,,,79,52,
USC00358034,"STAFFORD, OR US",8/26/1901,,,0.26,,,77,54,
USC00358034,"STAFFORD, OR US",8/27/1901,,,0,,,75,49,
USC00358034,"STAFFORD, OR US",8/28/1901,,,0,,,85,50,
USC00358034,"STAFFORD, OR US",8/29/1901,,,0,,,85,53,
USC00358034,"STAFFORD, OR US",8/30/1901,,,0,,,83,55,
USC00358034,"STAFFORD, OR US",8/31/1901,,,0,,,74,55,
USC00358034,"STAFFORD, OR US",9/1/1901,,,0.31,,,68,55,
USC00358034,"STAFFORD, OR US",9/2/1901,,,0,,,71,41,
USC00358034,"STAFFORD, OR US",9/3/1901,,,0,,,76,46,
USC00358034,"STAFFORD, OR US",9/4/1901,,,0,,,72,46,
USC00358034,"STAFFORD, OR US",9/5/1901,,,0,,,65,45,
USC00358034,"STAFFORD, OR US",9/6/1901,,,0,,,59,45,
USC00358034,"STAFFORD, OR US",9/7/1901,,,0,,,65,41,
USC00358034,"STAFFORD, OR US",9/8/1901,,,0,,,71,43,
USC00358034,"STAFFORD, OR US",9/9/1901,,,0,,,76,41,
USC00358034,"STAFFORD, OR US",9/10/1901,,,0,,,76,41,
USC00358034,"STAFFORD, OR US",9/11/1901,,,0.05,,,68,50,
USC00358034,"STAFFORD, OR US",9/12/1901,,,0.13,,,66,53,
USC00358034,"STAFFORD, OR US",9/13/1901,,,0,,,71,51,
USC00358034,"STAFFORD, OR US",9/14/1901,,,0,,,70,40,
USC00358034,"STAFFORD, OR US",9/15/1901,,,0,,,77,45,
USC00358034,"STAFFORD, OR US",9/16/1901,,,0,,,80,45,
USC00358034,"STAFFORD, OR US",9/17/1901,,,0,,,92,56,
USC00358034,"STAFFORD, OR US",9/18/1901,,,0,,,90,52,
USC00358034,"STAFFORD, OR US",9/19/1901,,,0,,,79,55,
USC00358034,"STAFFORD, OR US",9/20/1901,,,0,,,60,51,
USC00358034,"STAFFORD, OR US",9/21/1901,,,1.35,,,57,50,
USC00358034,"STAFFORD, OR US",9/22/1901,,,0.66,,,59,47,
USC00358034,"STAFFORD, OR US",9/23/1901,,,0.49,,,57,45,
USC00358034,"STAFFORD, OR US",9/24/1901,,,0.58,,,59,49,
USC00358034,"STAFFORD, OR US",9/25/1901,,,0.21,,,65,50,
USC00358034,"STAFFORD, OR US",9/26/1901,,,0.17,,,65,51,
USC00358034,"STAFFORD, OR US",9/27/1901,,,0.13,,,63,49,
USC00358034,"STAFFORD, OR US",9/28/1901,,,0.24,,,56,42,
USC00358034,"STAFFORD, OR US",9/29/1901,,,0.41,,,66,41,
USC00358034,"STAFFORD, OR US",9/30/1901,,,0,,,73,44,
USC00358034,"STAFFORD, OR US",10/1/1901,,,0,,,79,45,
USC00358034,"STAFFORD, OR US",10/2/1901,,,0,,,76,51,
USC00358034,"STAFFORD, OR US",10/3/1901,,,0.01,,,66,53,
USC00358034,"STAFFORD, OR US",10/4/1901,,,0,,,61,47,
USC00358034,"STAFFORD, OR US",10/5/1901,,,0,,,67,54,
USC00358034,"STAFFORD, OR US",10/6/1901,,,0,,,70,42,
USC00358034,"STAFFORD, OR US",10/7/1901,,,0.36,,,62,45,
USC00358034,"STAFFORD, OR US",10/8/1901,,,0,,,63,43,
USC00358034,"STAFFORD, OR US",10/9/1901,,,0,,,61,44,
USC00358034,"STAFFORD, OR US",10/10/1901,,,0,,,68,52,
USC00358034,"STAFFORD, OR US",10/11/1901,,,0,,,70,51,
USC00358034,"STAFFORD, OR US",10/12/1901,,,0,,,79,49,
USC00358034,"STAFFORD, OR US",10/13/1901,,,0,,,78,49,
USC00358034,"STAFFORD, OR US",10/14/1901,,,0,,,76,44,
USC00358034,"STAFFORD, OR US",10/15/1901,,,0,,,74,50,
USC00358034,"STAFFORD, OR US",10/16/1901,,,0,,,66,43,
USC00358034,"STAFFORD, OR US",10/17/1901,,,0.04,,,56,51,
USC00358034,"STAFFORD, OR US",10/18/1901,,,0,,,64,50,
USC00358034,"STAFFORD, OR US",10/19/1901,,,0.01,,,72,48,
USC00358034,"STAFFORD, OR US",10/20/1901,,,0,,,73,58,
USC00358034,"STAFFORD, OR US",10/21/1901,,,0,,,75,46,
USC00358034,"STAFFORD, OR US",10/22/1901,,,0,,,80,48,
USC00358034,"STAFFORD, OR US",10/23/1901,,,0,,,79,46,
USC00358034,"STAFFORD, OR US",10/24/1901,,,0,,,74,48,
USC00358034,"STAFFORD, OR US",10/25/1901,,,0,,,78,53,
USC00358034,"STAFFORD, OR US",10/26/1901,,,0,,,68,52,
USC00358034,"STAFFORD, OR US",10/27/1901,,,0.33,,,61,57,
USC00358034,"STAFFORD, OR US",10/28/1901,,,0,,,,,
USC00358034,"STAFFORD, OR US",10/29/1901,,,0.66,,,56,45,
USC00358034,"STAFFORD, OR US",10/30/1901,,,0,,,56,45,
USC00358034,"STAFFORD, OR US",10/31/1901,,,0,,,59,48,
USC00358034,"STAFFORD, OR US",11/1/1901,,,0.28,,,56,41,
USC00358034,"STAFFORD, OR US",11/2/1901,,,0.03,,,55,30,
USC00358034,"STAFFORD, OR US",11/3/1901,,,0,,,58,40,
USC00358034,"STAFFORD, OR US",11/4/1901,,,0,,,66,50,
USC00358034,"STAFFORD, OR US",11/5/1901,,,0.15,,,59,49,
USC00358034,"STAFFORD, OR US",11/6/1901,,,0,,,58,37,
USC00358034,"STAFFORD, OR US",11/7/1901,,,0.12,,,56,41,
USC00358034,"STAFFORD, OR US",11/8/1901,,,0,,,50,35,
USC00358034,"STAFFORD, OR US",11/9/1901,,,0.1,,,44,35,
USC00358034,"STAFFORD, OR US",11/10/1901,,,0.01,,,39,35,
USC00358034,"STAFFORD, OR US",11/11/1901,,,0.01,,,51,36,
USC00358034,"STAFFORD, OR US",11/12/1901,,,0,,,60,47,
USC00358034,"STAFFORD, OR US",11/13/1901,,,0,,,60,43,
USC00358034,"STAFFORD, OR US",11/14/1901,,,0,,,55,31,
USC00358034,"STAFFORD, OR US",11/15/1901,,,0.2,,,50,39,
USC00358034,"STAFFORD, OR US",11/16/1901,,,0.55,,,50,44,
USC00358034,"STAFFORD, OR US",11/17/1901,,,0.11,,,54,43,
USC00358034,"STAFFORD, OR US",11/18/1901,,,0.13,,,58,43,
USC00358034,"STAFFORD, OR US",11/19/1901,,,0.32,,,54,43,
USC00358034,"STAFFORD, OR US",11/20/1901,,,0.61,,,53,43,
USC00358034,"STAFFORD, OR US",11/21/1901,,,0.61,,,51,37,
USC00358034,"STAFFORD, OR US",11/22/1901,,,2.9,,,57,49,
USC00358034,"STAFFORD, OR US",11/23/1901,,,0.36,,,53,40,
USC00358034,"STAFFORD, OR US",11/24/1901,,,0.07,,,53,41,
USC00358034,"STAFFORD, OR US",11/25/1901,,,0.03,,,45,31,
USC00358034,"STAFFORD, OR US",11/26/1901,,,0.24,,,50,40,
USC00358034,"STAFFORD, OR US",11/27/1901,,,0.03,,,54,41,
USC00358034,"STAFFORD, OR US",11/28/1901,,,0.04,,,51,35,
USC00358034,"STAFFORD, OR US",11/29/1901,,,0.55,,,54,43,
USC00358034,"STAFFORD, OR US",11/30/1901,,,0.63,,,51,42,
USC00358034,"STAFFORD, OR US",12/1/1901,,,0.4,0,,54,48,
USC00358034,"STAFFORD, OR US",12/2/1901,,,0.28,0,,53,47,
USC00358034,"STAFFORD, OR US",12/3/1901,,,0.51,0,,53,44,
USC00358034,"STAFFORD, OR US",12/4/1901,,,0.16,0,,52,39,
USC00358034,"STAFFORD, OR US",12/5/1901,,,0.34,0,,44,39,
USC00358034,"STAFFORD, OR US",12/6/1901,,,0.03,0,,49,36,
USC00358034,"STAFFORD, OR US",12/7/1901,,,0.05,0,,48,35,
USC00358034,"STAFFORD, OR US",12/8/1901,,,1.34,0,,48,43,
USC00358034,"STAFFORD, OR US",12/9/1901,,,0.26,0,,50,37,
USC00358034,"STAFFORD, OR US",12/10/1901,,,0.03,0,,45,36,
USC00358034,"STAFFORD, OR US",12/11/1901,,,0,0,,44,31,
USC00358034,"STAFFORD, OR US",12/12/1901,,,0,0,,37,24,
USC00358034,"STAFFORD, OR US",12/13/1901,,,0,0,,32,25,
USC00358034,"STAFFORD, OR US",12/14/1901,,,0,0,,38,31,
USC00358034,"STAFFORD, OR US",12/15/1901,,,0.01,0,,40,35,
USC00358034,"STAFFORD, OR US",12/16/1901,,,0,0,,38,32,
USC00358034,"STAFFORD, OR US",12/17/1901,,,0,0,,34,31,
USC00358034,"STAFFORD, OR US",12/18/1901,,,0,0,,37,20,
USC00358034,"STAFFORD, OR US",12/19/1901,,,0,0,,49,31,
USC00358034,"STAFFORD, OR US",12/20/1901,,,0.07,0,,38,25,
USC00358034,"STAFFORD, OR US",12/21/1901,,,0.03,0,,43,36,
USC00358034,"STAFFORD, OR US",12/22/1901,,,0.39,0,,51,40,
USC00358034,"STAFFORD, OR US",12/23/1901,,,0.12,0,,54,38,
USC00358034,"STAFFORD, OR US",12/24/1901,,,0.19,0,,43,37,
USC00358034,"STAFFORD, OR US",12/25/1901,,,0.13,0,,48,42,
USC00358034,"STAFFORD, OR US",12/26/1901,,,0.14,0,,48,37,
USC00358034,"STAFFORD, OR US",12/27/1901,,,0.02,0,,47,32,
USC00358034,"STAFFORD, OR US",12/28/1901,,,0.02,0,,36,27,
USC00358034,"STAFFORD, OR US",12/29/1901,,,0,0,,43,28,
USC00358034,"STAFFORD, OR US",12/30/1901,,,0.02,0,,43,27,
USC00358034,"STAFFORD, OR US",12/31/1901,,,0,0,,45,29,
USC00358034,"STAFFORD, OR US",1/1/1902,,,0.02,,,46,38,
USC00358034,"STAFFORD, OR US",1/2/1902,,,0.3,,,52,40,
USC00358034,"STAFFORD, OR US",1/3/1902,,,0.25,,,56,46,
USC00358034,"STAFFORD, OR US",1/4/1902,,,0.26,,,57,43,
USC00358034,"STAFFORD, OR US",1/5/1902,,,0.99,,,51,38,
USC00358034,"STAFFORD, OR US",1/6/1902,,,0.35,,,56,45,
USC00358034,"STAFFORD, OR US",1/7/1902,,,0.95,,,58,48,
USC00358034,"STAFFORD, OR US",1/8/1902,,,0.23,,,53,45,
USC00358034,"STAFFORD, OR US",1/9/1902,,,0,,,47,31,
USC00358034,"STAFFORD, OR US",1/10/1902,,,0,,,53,38,
USC00358034,"STAFFORD, OR US",1/11/1902,,,0,,,55,32,
USC00358034,"STAFFORD, OR US",1/12/1902,,,0,,,47,27,
USC00358034,"STAFFORD, OR US",1/13/1902,,,0,,,49,36,
USC00358034,"STAFFORD, OR US",1/14/1902,,,0,,,47,28,
USC00358034,"STAFFORD, OR US",1/15/1902,,,0,,,35,25,
USC00358034,"STAFFORD, OR US",1/16/1902,,,0.05,,,40,29,
USC00358034,"STAFFORD, OR US",1/17/1902,,,0.05,,,42,32,
USC00358034,"STAFFORD, OR US",1/18/1902,,,0.15,,,45,32,
USC00358034,"STAFFORD, OR US",1/19/1902,,,0.04,,,44,31,
USC00358034,"STAFFORD, OR US",1/20/1902,,,0,,,47,30,
USC00358034,"STAFFORD, OR US",1/21/1902,,,0,,,47,34,
USC00358034,"STAFFORD, OR US",1/22/1902,,,0,,,47,28,
USC00358034,"STAFFORD, OR US",1/23/1902,,,0,,,41,24,
USC00358034,"STAFFORD, OR US",1/24/1902,,,0,,,40,22,
USC00358034,"STAFFORD, OR US",1/25/1902,,,0,,,24,10,
USC00358034,"STAFFORD, OR US",1/26/1902,,,,1.5,,27,12,
USC00358034,"STAFFORD, OR US",1/27/1902,,,0,,,26,15,
USC00358034,"STAFFORD, OR US",1/28/1902,,,0,,,27,10,
USC00358034,"STAFFORD, OR US",1/29/1902,,,,2,,23,13,
USC00358034,"STAFFORD, OR US",1/30/1902,,,0.42,,,36,20,
USC00358034,"STAFFORD, OR US",1/31/1902,,,0,,,43,21,
USC00358034,"STAFFORD, OR US",2/1/1902,,,0,,,37,26,
USC00358034,"STAFFORD, OR US",2/2/1902,,,0.04,,,43,25,
USC00358034,"STAFFORD, OR US",2/3/1902,,,0.15,,,43,27,
USC00358034,"STAFFORD, OR US",2/4/1902,,,0.25,,,45,35,
USC00358034,"STAFFORD, OR US",2/5/1902,,,0.21,,,44,34,
USC00358034,"STAFFORD, OR US",2/6/1902,,,0.95,,,49,38,
USC00358034,"STAFFORD, OR US",2/7/1902,,,0.54,,,52,38,
USC00358034,"STAFFORD, OR US",2/8/1902,,,0.25,,,50,39,
USC00358034,"STAFFORD, OR US",2/9/1902,,,1.29,,,51,41,
USC00358034,"STAFFORD, OR US",2/10/1902,,,0.13,,,42,33,
USC00358034,"STAFFORD, OR US",2/11/1902,,,0.56,,,53,40,
USC00358034,"STAFFORD, OR US",2/12/1902,,,0.27,,,46,40,
USC00358034,"STAFFORD, OR US",2/13/1902,,,0.02,,,50,36,
USC00358034,"STAFFORD, OR US",2/14/1902,,,0.17,,,50,38,
USC00358034,"STAFFORD, OR US",2/15/1902,,,0.76,,,63,45,
USC00358034,"STAFFORD, OR US",2/16/1902,,,0.06,,,69,52,
USC00358034,"STAFFORD, OR US",2/17/1902,,,0.39,,,55,47,
USC00358034,"STAFFORD, OR US",2/18/1902,,,0.03,,,59,43,
USC00358034,"STAFFORD, OR US",2/19/1902,,,0,,,58,40,
USC00358034,"STAFFORD, OR US",2/20/1902,,,0.46,,,58,45,
USC00358034,"STAFFORD, OR US",2/21/1902,,,0.01,,,59,34,
USC00358034,"STAFFORD, OR US",2/22/1902,,,0,,,63,45,
USC00358034,"STAFFORD, OR US",2/23/1902,,,0.18,,,54,42,
USC00358034,"STAFFORD, OR US",2/24/1902,,,0.47,,,53,43,
USC00358034,"STAFFORD, OR US",2/25/1902,,,0.75,,,50,43,
USC00358034,"STAFFORD, OR US",2/26/1902,,,0.66,,,50,39,
USC00358034,"STAFFORD, OR US",2/27/1902,,,0.7,,,46,36,
USC00358034,"STAFFORD, OR US",2/28/1902,,,0.2,,,48,39,
USC00358034,"STAFFORD, OR US",3/1/1902,,,0.05,0,,53,35,
USC00358034,"STAFFORD, OR US",3/2/1902,,,0.01,0,,51,36,
USC00358034,"STAFFORD, OR US",3/3/1902,,,0.04,0,,49,36,
USC00358034,"STAFFORD, OR US",3/4/1902,,,1.3,0,,51,40,
USC00358034,"STAFFORD, OR US",3/5/1902,,,0.67,0,,50,39,
USC00358034,"STAFFORD, OR US",3/6/1902,,,0.56,0,,50,35,
USC00358034,"STAFFORD, OR US",3/7/1902,,,0.93,0,,48,40,
USC00358034,"STAFFORD, OR US",3/8/1902,,,0.33,0,,51,41,
USC00358034,"STAFFORD, OR US",3/9/1902,,,0.1,0,,52,38,
USC00358034,"STAFFORD, OR US",3/10/1902,,,0.19,0,,48,40,
USC00358034,"STAFFORD, OR US",3/11/1902,,,0,0,,58,43,
USC00358034,"STAFFORD, OR US",3/12/1902,,,0.15,0,,47,40,
USC00358034,"STAFFORD, OR US",3/13/1902,,,0.34,0.5,,43,32,
USC00358034,"STAFFORD, OR US",3/14/1902,,,0.14,1,,42,32,
USC00358034,"STAFFORD, OR US",3/15/1902,,,0.01,0,,46,36,
USC00358034,"STAFFORD, OR US",3/16/1902,,,0,0,,57,41,
USC00358034,"STAFFORD, OR US",3/17/1902,,,0.32,0,,51,41,
USC00358034,"STAFFORD, OR US",3/18/1902,,,0.07,0,,53,38,
USC00358034,"STAFFORD, OR US",3/19/1902,,,0.01,0,,50,36,
USC00358034,"STAFFORD, OR US",3/20/1902,,,0.42,0,,49,39,
USC00358034,"STAFFORD, OR US",3/21/1902,,,0.08,0,,48,36,
USC00358034,"STAFFORD, OR US",3/22/1902,,,0.12,0,,42,36,
USC00358034,"STAFFORD, OR US",3/23/1902,,,0.17,0,,43,34,
USC00358034,"STAFFORD, OR US",3/24/1902,,,0.01,0,,46,35,
USC00358034,"STAFFORD, OR US",3/25/1902,,,0.24,0,,51,39,
USC00358034,"STAFFORD, OR US",3/26/1902,,,0.03,0,,50,35,
USC00358034,"STAFFORD, OR US",3/27/1902,,,0.1,0,,54,37,
USC00358034,"STAFFORD, OR US",3/28/1902,,,0,0,,53,29,
USC00358034,"STAFFORD, OR US",3/29/1902,,,0,0,,59,30,
USC00358034,"STAFFORD, OR US",3/30/1902,,,0,0,,62,43,
USC00358034,"STAFFORD, OR US",3/31/1902,,,0,0,,64,42,
USC00358034,"STAFFORD, OR US",4/1/1902,,,0,0,,62,44,
USC00358034,"STAFFORD, OR US",4/2/1902,,,0.22,0,,59,39,
USC00358034,"STAFFORD, OR US",4/3/1902,,,0,0,,57,44,
USC00358034,"STAFFORD, OR US",4/4/1902,,,0.15,0,,57,35,
USC00358034,"STAFFORD, OR US",4/5/1902,,,0.19,0,,61,37,
